image,gt_count,pred_count,matched_iou50,rough_recall_iou50,avg_norm_area,small_ratio_area_lt_0.001,top_classes
0000153_00001_d_0000001.jpg,55,30,23,0.41818181818181815,0.0013638472958727272,0.6545454545454545,car:18;people:16;motor:13
0000153_00401_d_0000001.jpg,59,46,28,0.4745762711864407,0.002350849476881356,0.6271186440677966,people:17;motor:17;car:15
0000153_00801_d_0000001.jpg,49,35,20,0.40816326530612246,0.0011085485741020406,0.7346938775510204,motor:14;pedestrian:13;car:9
0000153_01201_d_0000001.jpg,59,32,17,0.288135593220339,0.0004380806072033898,0.8813559322033898,people:24;motor:16;pedestrian:8
0000153_01601_d_0000001.jpg,63,36,28,0.4444444444444444,0.0010687954022222225,0.8571428571428571,people:25;motor:21;car:10
0000153_01801_d_0000001.jpg,55,36,22,0.4,0.0005395294921454547,0.8545454545454545,motor:26;people:20;car:5
0000154_00001_d_0000001.jpg,51,34,22,0.43137254901960786,0.0009272913670980395,0.7254901960784313,people:18;motor:15;car:8
0000154_00401_d_0000001.jpg,60,41,27,0.45,0.0008932616075166667,0.7,people:19;motor:18;car:7
0000154_00801_d_0000001.jpg,72,33,23,0.3194444444444444,0.0007924218878472222,0.8194444444444444,people:23;car:16;motor:16
0000154_01201_d_0000001.jpg,81,47,32,0.3950617283950617,0.0007538871913580247,0.7530864197530864,motor:27;people:23;car:12
0000154_01601_d_0000001.jpg,101,62,39,0.38613861386138615,0.0009905012227227723,0.7524752475247525,car:27;motor:26;people:24
0000154_02001_d_0000001.jpg,83,60,37,0.4457831325301205,0.0010977236013493977,0.6867469879518072,people:29;motor:19;car:15
0000155_00001_d_0000001.jpg,97,79,46,0.4742268041237113,0.0019232892317319588,0.6185567010309279,people:30;motor:23;car:17
0000155_00401_d_0000001.jpg,122,77,53,0.4344262295081967,0.001000541565147541,0.7295081967213115,people:43;motor:33;car:24
0000155_00801_d_0000001.jpg,106,87,53,0.5,0.0012852885049056603,0.7075471698113207,people:31;motor:31;car:23
0000155_01201_d_0000001.jpg,94,76,43,0.4574468085106383,0.0009043800987553189,0.7127659574468085,motor:35;people:28;car:15
0000155_01601_d_0000001.jpg,73,67,46,0.6301369863013698,0.001225822095369863,0.6301369863013698,motor:28;people:24;car:15
0000155_01871_d_0000001.jpg,55,45,19,0.34545454545454546,0.0012086144795272727,0.6909090909090909,pedestrian:16;motor:16;car:9
0000162_00001_d_0000001.jpg,34,28,20,0.5882352941176471,0.0020836775871470588,0.5882352941176471,car:12;people:8;motor:8
0000162_00401_d_0000001.jpg,45,38,23,0.5111111111111111,0.0011886994067333335,0.8,people:14;car:10;motor:10
0000162_00801_d_0000001.jpg,30,24,12,0.4,0.0025079085031,0.6,car:9;people:5;van:5
0000162_01058_d_0000001.jpg,57,32,18,0.3157894736842105,0.0011174704488947367,0.7543859649122807,people:17;motor:12;truck:8
0000163_00001_d_0000001.jpg,69,53,37,0.5362318840579711,0.001933625202956522,0.6811594202898551,people:22;motor:14;car:12
0000163_00359_d_0000001.jpg,54,35,21,0.3888888888888889,0.000766959189962963,0.9074074074074074,motor:15;pedestrian:12;people:12
0000165_04325_d_0000105.jpg,29,23,16,0.5517241379310345,0.0015637990641034485,0.6551724137931034,car:12;bicycle:10;people:5
0000166_00558_d_0000118.jpg,71,28,17,0.23943661971830985,0.002783679422859155,0.5633802816901409,people:21;car:16;bicycle:12
0000193_00000_d_0000103.jpg,63,49,33,0.5238095238095238,0.0011321479019841265,0.6666666666666666,people:25;motor:17;car:6
0000193_01497_d_0000111.jpg,87,100,48,0.5517241379310345,0.0015208369913563217,0.4942528735632184,people:33;motor:22;tricycle:13
0000193_01705_d_0000112.jpg,134,89,65,0.48507462686567165,0.0009728962640522388,0.7089552238805971,people:50;motor:44;car:11
0000193_01876_d_0000113.jpg,107,66,49,0.45794392523364486,0.0009968109528224298,0.7757009345794392,people:40;motor:35;car:10
0000193_02029_d_0000114.jpg,93,62,41,0.44086021505376344,0.0009614980768064516,0.7096774193548387,motor:36;people:34;pedestrian:7
0000193_02212_d_0000115.jpg,78,44,21,0.2692307692307692,0.0009047327402692309,0.7564102564102564,pedestrian:33;motor:27;tricycle:8
0000193_02416_d_0000116.jpg,50,36,18,0.36,0.0006510064807000001,0.86,people:21;motor:21;tricycle:4
0000193_02606_d_0000117.jpg,49,20,14,0.2857142857142857,0.0005301647014081633,0.8775510204081632,people:21;motor:20;pedestrian:4
0000193_02725_d_0000118.jpg,39,34,19,0.48717948717948717,0.0005760320216153846,0.8717948717948718,people:17;motor:17;car:2
